businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification
ACW6003-TEST1,ACW6003,2026-02-26T20:13:10Z,FAIL,Mycoplasma,Conforms
ACW6003-TEST2,ACW6003,2026-02-26T20:13:10Z,FAIL,Sterility,Does Not Conform
ACW6003-TEST3,ACW6003,2026-02-26T20:13:10Z,FAIL,Endotoxin,Does Not Conform
ACW6003-TEST4,ACW6003,2026-02-26T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW4198-TEST0,ACW4198,2026-02-02T09:13:10Z,FAIL,Appearance,Does Not Conform
ACW4198-TEST1,ACW4198,2026-02-02T09:13:10Z,FAIL,Mycoplasma,Conforms
ACW4198-TEST2,ACW4198,2026-02-02T09:13:10Z,FAIL,Sterility,Conforms
ACW4198-TEST3,ACW4198,2026-02-02T09:13:10Z,FAIL,Endotoxin,Conforms
ACW4198-TEST4,ACW4198,2026-02-02T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY5213-TEST0,ACY5213,2026-01-11T17:13:10Z,PASS,Appearance,Conforms
ACY5213-TEST1,ACY5213,2026-01-11T17:13:10Z,PASS,Mycoplasma,Conforms
ACY5213-TEST2,ACY5213,2026-01-11T17:13:10Z,PASS,Sterility,Conforms
ACY5213-TEST3,ACY5213,2026-01-11T17:13:10Z,PASS,Endotoxin,Conforms
ACY5213-TEST4,ACY5213,2026-01-11T17:13:10Z,PASS,Cell Viability Percentage,Conforms
ADJ6404-TEST0,ADJ6404,2026-01-05T22:13:10Z,FAIL,Appearance,Does Not Conform
ADJ6404-TEST1,ADJ6404,2026-01-05T22:13:10Z,FAIL,Mycoplasma,Conforms
ADJ6404-TEST2,ADJ6404,2026-01-05T22:13:10Z,FAIL,Sterility,Conforms
ADJ6404-TEST3,ADJ6404,2026-01-05T22:13:10Z,FAIL,Endotoxin,Conforms
ADJ6404-TEST4,ADJ6404,2026-01-05T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADH4333-TEST0,ADH4333,2026-02-07T05:13:10Z,PASS,Appearance,Conforms
ADH4333-TEST1,ADH4333,2026-02-07T05:13:10Z,PASS,Mycoplasma,Conforms
ADH4333-TEST2,ADH4333,2026-02-07T05:13:10Z,PASS,Sterility,Conforms
ADH4333-TEST3,ADH4333,2026-02-07T05:13:10Z,PASS,Endotoxin,Conforms
ADH4333-TEST4,ADH4333,2026-02-07T05:13:10Z,PASS,Cell Viability Percentage,Conforms
ADK2448-TEST0,ADK2448,2026-01-24T18:13:10Z,FAIL,Appearance,Conforms
ADK2448-TEST1,ADK2448,2026-01-24T18:13:10Z,FAIL,Mycoplasma,Conforms
ADK2448-TEST2,ADK2448,2026-01-24T18:13:10Z,FAIL,Sterility,Conforms
ADK2448-TEST3,ADK2448,2026-01-24T18:13:10Z,FAIL,Endotoxin,Does Not Conform
ADK2448-TEST4,ADK2448,2026-01-24T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACN3866-TEST0,ACN3866,2026-01-23T01:13:10Z,PASS,Appearance,Conforms
ACN3866-TEST1,ACN3866,2026-01-23T01:13:10Z,PASS,Mycoplasma,Conforms
ACN3866-TEST2,ACN3866,2026-01-23T01:13:10Z,PASS,Sterility,Conforms
ACN3866-TEST3,ACN3866,2026-01-23T01:13:10Z,PASS,Endotoxin,Conforms
ACN3866-TEST4,ACN3866,2026-01-23T01:13:10Z,PASS,Cell Viability Percentage,Conforms
ACQ1406-TEST0,ACQ1406,2026-02-22T00:13:10Z,FAIL,Appearance,Conforms
ACQ1406-TEST1,ACQ1406,2026-02-22T00:13:10Z,FAIL,Mycoplasma,Conforms
ACQ1406-TEST2,ACQ1406,2026-02-22T00:13:10Z,FAIL,Sterility,Conforms
ACQ1406-TEST3,ACQ1406,2026-02-22T00:13:10Z,FAIL,Endotoxin,Conforms
ACQ1406-TEST4,ACQ1406,2026-02-22T00:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACS8975-TEST0,ACS8975,2026-01-18T23:13:10Z,PASS,Appearance,Conforms
ACS8975-TEST1,ACS8975,2026-01-18T23:13:10Z,PASS,Mycoplasma,Conforms
ACS8975-TEST2,ACS8975,2026-01-18T23:13:10Z,PASS,Sterility,Conforms
ACS8975-TEST3,ACS8975,2026-01-18T23:13:10Z,PASS,Endotoxin,Conforms
ACS8975-TEST4,ACS8975,2026-01-18T23:13:10Z,PASS,Cell Viability Percentage,Conforms
ADA1494-TEST0,ADA1494,2026-02-16T23:13:10Z,FAIL,Appearance,Conforms
ADA1494-TEST1,ADA1494,2026-02-16T23:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADA1494-TEST2,ADA1494,2026-02-16T23:13:10Z,FAIL,Sterility,Conforms
ADA1494-TEST3,ADA1494,2026-02-16T23:13:10Z,FAIL,Endotoxin,Conforms
ADA1494-TEST4,ADA1494,2026-02-16T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX6422-TEST0,ACX6422,2026-02-10T08:13:10Z,FAIL,Appearance,Does Not Conform
ACX6422-TEST1,ACX6422,2026-02-10T08:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX6422-TEST2,ACX6422,2026-02-10T08:13:10Z,FAIL,Sterility,Conforms
ACX6422-TEST3,ACX6422,2026-02-10T08:13:10Z,FAIL,Endotoxin,Conforms
ACX6422-TEST4,ACX6422,2026-02-10T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY3769-TEST0,ACY3769,2026-03-04T03:13:10Z,FAIL,Appearance,Conforms
ACY3769-TEST1,ACY3769,2026-03-04T03:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACY3769-TEST2,ACY3769,2026-03-04T03:13:10Z,FAIL,Sterility,Conforms
ACY3769-TEST3,ACY3769,2026-03-04T03:13:10Z,FAIL,Endotoxin,Conforms
ACY3769-TEST4,ACY3769,2026-03-04T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK2379-TEST0,ADK2379,2026-01-28T06:13:10Z,FAIL,Appearance,Conforms
ADK2379-TEST1,ADK2379,2026-01-28T06:13:10Z,FAIL,Mycoplasma,Conforms
ADK2379-TEST2,ADK2379,2026-01-28T06:13:10Z,FAIL,Sterility,Conforms
ADK2379-TEST3,ADK2379,2026-01-28T06:13:10Z,FAIL,Endotoxin,Does Not Conform
ADK2379-TEST4,ADK2379,2026-01-28T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK5264-TEST0,ADK5264,2026-01-05T02:13:10Z,FAIL,Appearance,Does Not Conform
ADK5264-TEST1,ADK5264,2026-01-05T02:13:10Z,FAIL,Mycoplasma,Conforms
ADK5264-TEST2,ADK5264,2026-01-05T02:13:10Z,FAIL,Sterility,Conforms
ADK5264-TEST3,ADK5264,2026-01-05T02:13:10Z,FAIL,Endotoxin,Conforms
ADK5264-TEST4,ADK5264,2026-01-05T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA0761-TEST0,ADA0761,2026-01-27T16:13:10Z,FAIL,Appearance,Conforms
ADA0761-TEST1,ADA0761,2026-01-27T16:13:10Z,FAIL,Mycoplasma,Conforms
ADA0761-TEST2,ADA0761,2026-01-27T16:13:10Z,FAIL,Sterility,Does Not Conform
ADA0761-TEST3,ADA0761,2026-01-27T16:13:10Z,FAIL,Endotoxin,Conforms
ADA0761-TEST4,ADA0761,2026-01-27T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACQ1404-TEST0,ACQ1404,2026-03-01T09:13:10Z,FAIL,Appearance,Does Not Conform
ACQ1404-TEST1,ACQ1404,2026-03-01T09:13:10Z,FAIL,Mycoplasma,Conforms
ACQ1404-TEST2,ACQ1404,2026-03-01T09:13:10Z,FAIL,Sterility,Conforms
ACQ1404-TEST3,ACQ1404,2026-03-01T09:13:10Z,FAIL,Endotoxin,Conforms
ACQ1404-TEST4,ACQ1404,2026-03-01T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ5465-TEST0,ACZ5465,2026-02-17T01:13:10Z,PASS,Appearance,Conforms
ACZ5465-TEST1,ACZ5465,2026-02-17T01:13:10Z,PASS,Mycoplasma,Conforms
ACZ5465-TEST2,ACZ5465,2026-02-17T01:13:10Z,PASS,Sterility,Conforms
ACZ5465-TEST3,ACZ5465,2026-02-17T01:13:10Z,PASS,Endotoxin,Conforms
ACZ5465-TEST4,ACZ5465,2026-02-17T01:13:10Z,PASS,Cell Viability Percentage,Conforms
ACX0918-TEST0,ACX0918,2026-03-03T02:13:10Z,FAIL,Appearance,Conforms
ACX0918-TEST1,ACX0918,2026-03-03T02:13:10Z,FAIL,Mycoplasma,Conforms
ACX0918-TEST2,ACX0918,2026-03-03T02:13:10Z,FAIL,Sterility,Does Not Conform
ACX0918-TEST3,ACX0918,2026-03-03T02:13:10Z,FAIL,Endotoxin,Does Not Conform
ACX0918-TEST4,ACX0918,2026-03-03T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX4135-TEST0,ACX4135,2026-02-01T04:13:10Z,FAIL,Appearance,Does Not Conform
ACX4135-TEST1,ACX4135,2026-02-01T04:13:10Z,FAIL,Mycoplasma,Conforms
ACX4135-TEST2,ACX4135,2026-02-01T04:13:10Z,FAIL,Sterility,Does Not Conform
ACX4135-TEST3,ACX4135,2026-02-01T04:13:10Z,FAIL,Endotoxin,Conforms
ACX4135-TEST4,ACX4135,2026-02-01T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW9170-TEST0,ACW9170,2026-01-09T02:13:10Z,FAIL,Appearance,Conforms
ACW9170-TEST1,ACW9170,2026-01-09T02:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW9170-TEST2,ACW9170,2026-01-09T02:13:10Z,FAIL,Sterility,Conforms
ACW9170-TEST3,ACW9170,2026-01-09T02:13:10Z,FAIL,Endotoxin,Does Not Conform
ACW9170-TEST4,ACW9170,2026-01-09T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD4570-TEST0,ADD4570,2026-01-18T03:13:10Z,FAIL,Appearance,Does Not Conform
ADD4570-TEST1,ADD4570,2026-01-18T03:13:10Z,FAIL,Mycoplasma,Conforms
ADD4570-TEST2,ADD4570,2026-01-18T03:13:10Z,FAIL,Sterility,Conforms
ADD4570-TEST3,ADD4570,2026-01-18T03:13:10Z,FAIL,Endotoxin,Conforms
ADD4570-TEST4,ADD4570,2026-01-18T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV9299-TEST0,ACV9299,2026-02-20T16:13:10Z,FAIL,Appearance,Conforms
ACV9299-TEST1,ACV9299,2026-02-20T16:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACV9299-TEST2,ACV9299,2026-02-20T16:13:10Z,FAIL,Sterility,Does Not Conform
ACV9299-TEST3,ACV9299,2026-02-20T16:13:10Z,FAIL,Endotoxin,Does Not Conform
ACV9299-TEST4,ACV9299,2026-02-20T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACE7503-TEST0,ACE7503,2026-02-22T19:13:10Z,FAIL,Appearance,Conforms
ACE7503-TEST1,ACE7503,2026-02-22T19:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACE7503-TEST2,ACE7503,2026-02-22T19:13:10Z,FAIL,Sterility,Conforms
ACE7503-TEST3,ACE7503,2026-02-22T19:13:10Z,FAIL,Endotoxin,Conforms
ACE7503-TEST4,ACE7503,2026-02-22T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX1557-TEST0,ACX1557,2026-03-01T00:13:10Z,FAIL,Appearance,Does Not Conform
ACX1557-TEST1,ACX1557,2026-03-01T00:13:10Z,FAIL,Mycoplasma,Conforms
ACX1557-TEST2,ACX1557,2026-03-01T00:13:10Z,FAIL,Sterility,Conforms
ACX1557-TEST3,ACX1557,2026-03-01T00:13:10Z,FAIL,Endotoxin,Conforms
ACX1557-TEST4,ACX1557,2026-03-01T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB2468-TEST0,ADB2468,2026-02-20T14:13:10Z,FAIL,Appearance,Does Not Conform
ADB2468-TEST1,ADB2468,2026-02-20T14:13:10Z,FAIL,Mycoplasma,Conforms
ADB2468-TEST2,ADB2468,2026-02-20T14:13:10Z,FAIL,Sterility,Conforms
ADB2468-TEST3,ADB2468,2026-02-20T14:13:10Z,FAIL,Endotoxin,Conforms
ADB2468-TEST4,ADB2468,2026-02-20T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB2470-TEST0,ADB2470,2026-02-04T17:13:10Z,FAIL,Appearance,Does Not Conform
ADB2470-TEST1,ADB2470,2026-02-04T17:13:10Z,FAIL,Mycoplasma,Conforms
ADB2470-TEST2,ADB2470,2026-02-04T17:13:10Z,FAIL,Sterility,Conforms
ADB2470-TEST3,ADB2470,2026-02-04T17:13:10Z,FAIL,Endotoxin,Conforms
ADB2470-TEST4,ADB2470,2026-02-04T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE8247-TEST0,ADE8247,2026-02-08T15:13:10Z,FAIL,Appearance,Conforms
ADE8247-TEST1,ADE8247,2026-02-08T15:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADE8247-TEST2,ADE8247,2026-02-08T15:13:10Z,FAIL,Sterility,Conforms
ADE8247-TEST3,ADE8247,2026-02-08T15:13:10Z,FAIL,Endotoxin,Conforms
ADE8247-TEST4,ADE8247,2026-02-08T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB0605-TEST0,ADB0605,2026-02-17T08:13:10Z,FAIL,Appearance,Does Not Conform
ADB0605-TEST1,ADB0605,2026-02-17T08:13:10Z,FAIL,Mycoplasma,Conforms
ADB0605-TEST2,ADB0605,2026-02-17T08:13:10Z,FAIL,Sterility,Conforms
ADB0605-TEST3,ADB0605,2026-02-17T08:13:10Z,FAIL,Endotoxin,Conforms
ADB0605-TEST4,ADB0605,2026-02-17T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ8585-TEST0,ACZ8585,2026-02-16T18:13:10Z,FAIL,Appearance,Does Not Conform
ACZ8585-TEST1,ACZ8585,2026-02-16T18:13:10Z,FAIL,Mycoplasma,Conforms
ACZ8585-TEST2,ACZ8585,2026-02-16T18:13:10Z,FAIL,Sterility,Conforms
ACZ8585-TEST3,ACZ8585,2026-02-16T18:13:10Z,FAIL,Endotoxin,Conforms
ACZ8585-TEST4,ACZ8585,2026-02-16T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE9830-TEST0,ADE9830,2026-01-17T05:13:10Z,FAIL,Appearance,Does Not Conform
ADE9830-TEST1,ADE9830,2026-01-17T05:13:10Z,FAIL,Mycoplasma,Conforms
ADE9830-TEST2,ADE9830,2026-01-17T05:13:10Z,FAIL,Sterility,Conforms
ADE9830-TEST3,ADE9830,2026-01-17T05:13:10Z,FAIL,Endotoxin,Conforms
ADE9830-TEST4,ADE9830,2026-01-17T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC0930-TEST0,ADC0930,2026-02-02T13:13:10Z,FAIL,Appearance,Conforms
ADC0930-TEST1,ADC0930,2026-02-02T13:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADC0930-TEST2,ADC0930,2026-02-02T13:13:10Z,FAIL,Sterility,Conforms
ADC0930-TEST3,ADC0930,2026-02-02T13:13:10Z,FAIL,Endotoxin,Conforms
ADC0930-TEST4,ADC0930,2026-02-02T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ6992-TEST0,ACZ6992,2026-02-12T20:13:10Z,FAIL,Appearance,Does Not Conform
ACZ6992-TEST1,ACZ6992,2026-02-12T20:13:10Z,FAIL,Mycoplasma,Conforms
ACZ6992-TEST2,ACZ6992,2026-02-12T20:13:10Z,FAIL,Sterility,Conforms
ACZ6992-TEST3,ACZ6992,2026-02-12T20:13:10Z,FAIL,Endotoxin,Conforms
ACZ6992-TEST4,ACZ6992,2026-02-12T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC9997-TEST0,ADC9997,2026-02-21T19:13:10Z,FAIL,Appearance,Does Not Conform
ADC9997-TEST1,ADC9997,2026-02-21T19:13:10Z,FAIL,Mycoplasma,Conforms
ADC9997-TEST2,ADC9997,2026-02-21T19:13:10Z,FAIL,Sterility,Conforms
ADC9997-TEST3,ADC9997,2026-02-21T19:13:10Z,FAIL,Endotoxin,Conforms
ADC9997-TEST4,ADC9997,2026-02-21T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX7448-TEST0,ACX7448,2026-02-28T20:13:10Z,FAIL,Appearance,Does Not Conform
ACX7448-TEST1,ACX7448,2026-02-28T20:13:10Z,FAIL,Mycoplasma,Conforms
ACX7448-TEST2,ACX7448,2026-02-28T20:13:10Z,FAIL,Sterility,Conforms
ACX7448-TEST3,ACX7448,2026-02-28T20:13:10Z,FAIL,Endotoxin,Conforms
ACX7448-TEST4,ACX7448,2026-02-28T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE6069-TEST0,ADE6069,2026-03-05T10:13:10Z,PASS,Appearance,Conforms
ADE6069-TEST1,ADE6069,2026-03-05T10:13:10Z,PASS,Mycoplasma,Conforms
ADE6069-TEST2,ADE6069,2026-03-05T10:13:10Z,PASS,Sterility,Conforms
ADE6069-TEST3,ADE6069,2026-03-05T10:13:10Z,PASS,Endotoxin,Conforms
ADE6069-TEST4,ADE6069,2026-03-05T10:13:10Z,PASS,Cell Viability Percentage,Conforms
ADD3910-TEST0,ADD3910,2026-01-30T08:13:10Z,FAIL,Appearance,Conforms
ADD3910-TEST1,ADD3910,2026-01-30T08:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD3910-TEST2,ADD3910,2026-01-30T08:13:10Z,FAIL,Sterility,Does Not Conform
ADD3910-TEST3,ADD3910,2026-01-30T08:13:10Z,FAIL,Endotoxin,Does Not Conform
ADD3910-TEST4,ADD3910,2026-01-30T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC7370-TEST0,ADC7370,2026-01-18T13:13:10Z,PASS,Appearance,Conforms
ADC7370-TEST1,ADC7370,2026-01-18T13:13:10Z,PASS,Mycoplasma,Conforms
ADC7370-TEST2,ADC7370,2026-01-18T13:13:10Z,PASS,Sterility,Conforms
ADC7370-TEST3,ADC7370,2026-01-18T13:13:10Z,PASS,Endotoxin,Conforms
ADC7370-TEST4,ADC7370,2026-01-18T13:13:10Z,PASS,Cell Viability Percentage,Conforms
ADB6584-TEST0,ADB6584,2026-01-04T23:13:10Z,FAIL,Appearance,Does Not Conform
ADB6584-TEST1,ADB6584,2026-01-04T23:13:10Z,FAIL,Mycoplasma,Conforms
ADB6584-TEST2,ADB6584,2026-01-04T23:13:10Z,FAIL,Sterility,Conforms
ADB6584-TEST3,ADB6584,2026-01-04T23:13:10Z,FAIL,Endotoxin,Conforms
ADB6584-TEST4,ADB6584,2026-01-04T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE0231-TEST0,ADE0231,2026-02-28T14:13:10Z,FAIL,Appearance,Conforms
ADE0231-TEST1,ADE0231,2026-02-28T14:13:10Z,FAIL,Mycoplasma,Conforms
ADE0231-TEST2,ADE0231,2026-02-28T14:13:10Z,FAIL,Sterility,Conforms
ADE0231-TEST3,ADE0231,2026-02-28T14:13:10Z,FAIL,Endotoxin,Does Not Conform
ADE0231-TEST4,ADE0231,2026-02-28T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV9033-TEST0,ACV9033,2026-01-10T21:13:10Z,FAIL,Appearance,Does Not Conform
ACV9033-TEST1,ACV9033,2026-01-10T21:13:10Z,FAIL,Mycoplasma,Conforms
ACV9033-TEST2,ACV9033,2026-01-10T21:13:10Z,FAIL,Sterility,Conforms
ACV9033-TEST3,ACV9033,2026-01-10T21:13:10Z,FAIL,Endotoxin,Conforms
ACV9033-TEST4,ACV9033,2026-01-10T21:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV7394-TEST0,ACV7394,2026-01-13T15:13:10Z,FAIL,Appearance,Does Not Conform
ACV7394-TEST1,ACV7394,2026-01-13T15:13:10Z,FAIL,Mycoplasma,Conforms
ACV7394-TEST2,ACV7394,2026-01-13T15:13:10Z,FAIL,Sterility,Conforms
ACV7394-TEST3,ACV7394,2026-01-13T15:13:10Z,FAIL,Endotoxin,Conforms
ACV7394-TEST4,ACV7394,2026-01-13T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACM7060-TEST0,ACM7060,2026-01-25T21:13:10Z,PASS,Appearance,Conforms
ACM7060-TEST1,ACM7060,2026-01-25T21:13:10Z,PASS,Mycoplasma,Conforms
ACM7060-TEST2,ACM7060,2026-01-25T21:13:10Z,PASS,Sterility,Conforms
ACM7060-TEST3,ACM7060,2026-01-25T21:13:10Z,PASS,Endotoxin,Conforms
ACM7060-TEST4,ACM7060,2026-01-25T21:13:10Z,PASS,Cell Viability Percentage,Conforms
ACV5574-TEST0,ACV5574,2026-02-10T21:13:10Z,FAIL,Appearance,Conforms
ACV5574-TEST1,ACV5574,2026-02-10T21:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACV5574-TEST2,ACV5574,2026-02-10T21:13:10Z,FAIL,Sterility,Conforms
ACV5574-TEST3,ACV5574,2026-02-10T21:13:10Z,FAIL,Endotoxin,Conforms
ACV5574-TEST4,ACV5574,2026-02-10T21:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADD0697-TEST0,ADD0697,2026-01-20T01:13:10Z,FAIL,Appearance,Conforms
ADD0697-TEST1,ADD0697,2026-01-20T01:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD0697-TEST2,ADD0697,2026-01-20T01:13:10Z,FAIL,Sterility,Conforms
ADD0697-TEST3,ADD0697,2026-01-20T01:13:10Z,FAIL,Endotoxin,Conforms
ADD0697-TEST4,ADD0697,2026-01-20T01:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADK4722-TEST0,ADK4722,2026-02-01T13:13:10Z,FAIL,Appearance,Conforms
ADK4722-TEST1,ADK4722,2026-02-01T13:13:10Z,FAIL,Mycoplasma,Conforms
ADK4722-TEST2,ADK4722,2026-02-01T13:13:10Z,FAIL,Sterility,Does Not Conform
ADK4722-TEST3,ADK4722,2026-02-01T13:13:10Z,FAIL,Endotoxin,Conforms
ADK4722-TEST4,ADK4722,2026-02-01T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY4713-TEST0,ACY4713,2026-02-28T15:13:10Z,FAIL,Appearance,Conforms
ACY4713-TEST1,ACY4713,2026-02-28T15:13:10Z,FAIL,Mycoplasma,Conforms
ACY4713-TEST2,ACY4713,2026-02-28T15:13:10Z,FAIL,Sterility,Conforms
ACY4713-TEST3,ACY4713,2026-02-28T15:13:10Z,FAIL,Endotoxin,Conforms
ACY4713-TEST4,ACY4713,2026-02-28T15:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADK7845-TEST0,ADK7845,2026-01-21T23:13:10Z,PASS,Appearance,Conforms
ADK7845-TEST1,ADK7845,2026-01-21T23:13:10Z,PASS,Mycoplasma,Conforms
ADK7845-TEST2,ADK7845,2026-01-21T23:13:10Z,PASS,Sterility,Conforms
ADK7845-TEST3,ADK7845,2026-01-21T23:13:10Z,PASS,Endotoxin,Conforms
ADK7845-TEST4,ADK7845,2026-01-21T23:13:10Z,PASS,Cell Viability Percentage,Conforms
ACZ2959-TEST0,ACZ2959,2026-02-01T10:13:10Z,FAIL,Appearance,Does Not Conform
ACZ2959-TEST1,ACZ2959,2026-02-01T10:13:10Z,FAIL,Mycoplasma,Conforms
ACZ2959-TEST2,ACZ2959,2026-02-01T10:13:10Z,FAIL,Sterility,Conforms
ACZ2959-TEST3,ACZ2959,2026-02-01T10:13:10Z,FAIL,Endotoxin,Conforms
ACZ2959-TEST4,ACZ2959,2026-02-01T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACE0353-TEST0,ACE0353,2026-01-22T01:13:10Z,FAIL,Appearance,Conforms
ACE0353-TEST1,ACE0353,2026-01-22T01:13:10Z,FAIL,Mycoplasma,Conforms
ACE0353-TEST2,ACE0353,2026-01-22T01:13:10Z,FAIL,Sterility,Conforms
ACE0353-TEST3,ACE0353,2026-01-22T01:13:10Z,FAIL,Endotoxin,Does Not Conform
ACE0353-TEST4,ACE0353,2026-01-22T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA2590-TEST0,ADA2590,2026-01-17T23:13:10Z,FAIL,Appearance,Does Not Conform
ADA2590-TEST1,ADA2590,2026-01-17T23:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADA2590-TEST2,ADA2590,2026-01-17T23:13:10Z,FAIL,Sterility,Conforms
ADA2590-TEST3,ADA2590,2026-01-17T23:13:10Z,FAIL,Endotoxin,Conforms
ADA2590-TEST4,ADA2590,2026-01-17T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ4945-TEST0,ACZ4945,2026-02-23T01:13:10Z,FAIL,Appearance,Does Not Conform
ACZ4945-TEST1,ACZ4945,2026-02-23T01:13:10Z,FAIL,Mycoplasma,Conforms
ACZ4945-TEST2,ACZ4945,2026-02-23T01:13:10Z,FAIL,Sterility,Conforms
ACZ4945-TEST3,ACZ4945,2026-02-23T01:13:10Z,FAIL,Endotoxin,Conforms
ACZ4945-TEST4,ACZ4945,2026-02-23T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX7994-TEST0,ACX7994,2026-01-12T00:13:10Z,FAIL,Appearance,Does Not Conform
ACX7994-TEST1,ACX7994,2026-01-12T00:13:10Z,FAIL,Mycoplasma,Conforms
ACX7994-TEST2,ACX7994,2026-01-12T00:13:10Z,FAIL,Sterility,Conforms
ACX7994-TEST3,ACX7994,2026-01-12T00:13:10Z,FAIL,Endotoxin,Conforms
ACX7994-TEST4,ACX7994,2026-01-12T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG1213-TEST0,ADG1213,2026-02-16T04:13:10Z,FAIL,Appearance,Does Not Conform
ADG1213-TEST1,ADG1213,2026-02-16T04:13:10Z,FAIL,Mycoplasma,Conforms
ADG1213-TEST2,ADG1213,2026-02-16T04:13:10Z,FAIL,Sterility,Conforms
ADG1213-TEST3,ADG1213,2026-02-16T04:13:10Z,FAIL,Endotoxin,Conforms
ADG1213-TEST4,ADG1213,2026-02-16T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ4930-TEST0,ADJ4930,2026-01-20T14:13:10Z,PASS,Appearance,Conforms
ADJ4930-TEST1,ADJ4930,2026-01-20T14:13:10Z,PASS,Mycoplasma,Conforms
ADJ4930-TEST2,ADJ4930,2026-01-20T14:13:10Z,PASS,Sterility,Conforms
ADJ4930-TEST3,ADJ4930,2026-01-20T14:13:10Z,PASS,Endotoxin,Conforms
ADJ4930-TEST4,ADJ4930,2026-01-20T14:13:10Z,PASS,Cell Viability Percentage,Conforms
ACW4196-TEST0,ACW4196,2026-01-11T06:13:10Z,FAIL,Appearance,Does Not Conform
ACW4196-TEST1,ACW4196,2026-01-11T06:13:10Z,FAIL,Mycoplasma,Conforms
ACW4196-TEST2,ACW4196,2026-01-11T06:13:10Z,FAIL,Sterility,Does Not Conform
ACW4196-TEST3,ACW4196,2026-01-11T06:13:10Z,FAIL,Endotoxin,Conforms
ACW4196-TEST4,ACW4196,2026-01-11T06:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACZ2952-TEST0,ACZ2952,2026-02-27T17:13:10Z,FAIL,Appearance,Does Not Conform
ACZ2952-TEST1,ACZ2952,2026-02-27T17:13:10Z,FAIL,Mycoplasma,Conforms
ACZ2952-TEST2,ACZ2952,2026-02-27T17:13:10Z,FAIL,Sterility,Conforms
ACZ2952-TEST3,ACZ2952,2026-02-27T17:13:10Z,FAIL,Endotoxin,Conforms
ACZ2952-TEST4,ACZ2952,2026-02-27T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
